3.024000000000000000e+03
1.940000000000000000e+02
1.410000000000000000e+02
7.794000000000000000e+03
0.000000000000000000e+00
0.000000000000000000e+00
5.268000000000000000e+03
5.620000000000000000e+02
0.000000000000000000e+00
0.000000000000000000e+00
4.030000000000000000e+02
9.330000000000000000e+02
3.220000000000000000e+02
1.298000000000000000e+03
0.000000000000000000e+00
9.960000000000000000e+02
6.000000000000000000e+01
2.728000000000000000e+03
4.516000000000000000e+03
6.180000000000000000e+02
0.000000000000000000e+00
2.300000000000000000e+02
7.800000000000000000e+01
0.000000000000000000e+00
3.760000000000000000e+02
6.020000000000000000e+02
1.266000000000000000e+03
0.000000000000000000e+00
0.000000000000000000e+00
1.012400000000000000e+04
2.680000000000000000e+02
9.000000000000000000e+01
0.000000000000000000e+00
7.320000000000000000e+02
6.990000000000000000e+02
9.924000000000000000e+03
2.660000000000000000e+02
9.450000000000000000e+02
1.420000000000000000e+03
1.970000000000000000e+02
3.554000000000000000e+03
2.270000000000000000e+02
0.000000000000000000e+00
2.198000000000000000e+03
4.830000000000000000e+02
1.272000000000000000e+03
8.020000000000000000e+02
1.341000000000000000e+03
3.660000000000000000e+02
0.000000000000000000e+00
5.125000000000000000e+03
2.590000000000000000e+02
2.870000000000000000e+02
7.040000000000000000e+02
0.000000000000000000e+00
4.660000000000000000e+02
4.510000000000000000e+02
2.510000000000000000e+02
0.000000000000000000e+00
5.155000000000000000e+03
3.600000000000000000e+01
1.800000000000000000e+01
1.140000000000000000e+02
2.658000000000000000e+03
1.100000000000000000e+02
1.103000000000000000e+03
1.301000000000000000e+03
1.770000000000000000e+02
2.800000000000000000e+01
7.270000000000000000e+02
0.000000000000000000e+00
4.070000000000000000e+02
2.430000000000000000e+02
0.000000000000000000e+00
6.140000000000000000e+02
4.927000000000000000e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.100000000000000000e+02
8.680000000000000000e+02
0.000000000000000000e+00
6.220000000000000000e+02
4.120000000000000000e+02
2.751000000000000000e+03
5.450000000000000000e+02
1.079000000000000000e+03
9.000000000000000000e+01
9.180000000000000000e+02
6.799000000000000000e+03
2.320000000000000000e+02
2.120000000000000000e+03
5.150000000000000000e+02
2.200000000000000000e+02
3.683000000000000000e+03
1.034000000000000000e+03
4.870000000000000000e+02
2.330000000000000000e+02
6.281000000000000000e+03
5.600000000000000000e+01
2.437000000000000000e+03
3.950000000000000000e+02
2.510000000000000000e+03
2.830000000000000000e+02
1.540000000000000000e+02
